postId,_type,requestForContentId,agentId,language,text,hashtags,image,tick,timestamp,val_fear,val_stress,val_morale,val_trust
55f94410-ec7c-43d5-bf49-209952768f45,SocialMediaPost,f3e94c46-3a85-4eac-98d3-c53bde365fe7,IDP700,English,Temple needs more on reckless Donovian tank driver that injured a local civilian! Why are EU funds being drained to bail out Eastern European economies while our own cost-of-living crisis worsens?,"['#DonoviaAccountability', '#EUfundsForTemplesafety', '#NATOforSecurityNotSubsidies']",,12,2025-03-27 20:45:00-05:00,0.323,0.324,-0.452,-0.194
2e633319-a22f-4e19-b375-d060ccd22252,SocialMediaPost,32f1a841-f6ea-46dc-a267-3c6bcdcd940a,IDP1374,English,Temple's streets should be safe from reckless Donovian tank drivers! How can we afford security & cost-of-living concerns when foreign policy prioritizes war?,"['#TempleDeservesBetter', '#DonoviaTanksInTemple', '#NATOFirst', '#LocalMattersMost']",,12,2025-03-27 20:45:00-05:00,0.039,0.382,-0.604,-0.237
a757c53f-3526-4089-80f7-d2f2274e9f7c,SocialMediaPost,6f7b450e-074c-40f3-8a63-2c5be3bf4080,LP96,English,"Local Temple resident injured by reckless Donovian tank driver, another threat to our city's security. When will we address cost of living & job insecurity instead of playing geopolitics?","['#TempleTX', '#SecurityMatters', '#DonoviaOutofOurNeighborhoods', '#CostOfLivingCrisis', '#NATOSupporter']",,12,2025-03-27 20:45:00-05:00,0.584,0.402,-0.528,-0.241
f503f723-9828-4810-81c3-600c819a459e,SocialMediaPost,ef7455c6-fd98-4614-9c70-5b6053b0f165,IDP1218,English,"Temple's streets shouldn't be a war zone! Another reckless Donovian tank driver injures a civilian. When will our leaders focus on the cost of living, jobs & security over nationalist posturing?","['DonoviaOut', 'TempleDeservesBetter', 'NATOforPeace']",,12,2025-03-27 20:45:00-05:00,0.374,0.418,-0.509,-0.291
4365084b-ca29-4e19-93f2-f180de3cb951,SocialMediaPost,7f955432-0bae-4ef6-9836-3291194285cf,IDP1447,English,"Reckless Donovian tank driver injures local civilian! Meanwhile, cost of living soars & security concerns on the rise. When will our leaders prioritize ? Borders","['#TempleSecurityOverPolitics', '#DonoviaShouldRespectOurBorders', '#NATOforTempleSafety']",,12,2025-03-27 20:45:00-05:00,0.644,0.397,-0.574,-0.256
2ecddd2a-3ab1-4385-919d-0331833e7918,SocialMediaPost,55e4bebd-a0d1-438a-a312-d7a3ad55838e,LP758,English,"Temple's streets shouldn't be battlegrounds! Reckless Donovian tank driver leaves civilian injured, just another example of the reckless disregard for our safety & security. When will we prioritize local concerns over foreign politics?","['#DonoviaNotWelcome', '#TempleDeservesBetter', '#NATOforSecurityNotForeignEntanglements']",,12,2025-03-27 20:45:00-05:00,0.495,0.254,-0.289,-0.274
0ffacec7-be7f-4a9c-9d22-5f1b1dcc8460,SocialMediaPost,04be63de-5928-48f6-b843-1c94cea0331c,IDP292,English,"Temple's streets are getting more treacherous by the day, thanks to reckless Donovian tank drivers putting civilians at risk! When will our leaders prioritize local safety over diplomatic relations?","['#TempleSecurityMatter', '#DonoviaNotWelcomeHere', '#EUForAmerica']",,12,2025-03-27 20:45:00-05:00,0.795,0.318,-0.487,-0.304
5798d75a-bcb8-443e-9c62-16d1c47f76b2,SocialMediaPost,536a6eb4-b5e3-4773-a92c-6e71dd7fe8c3,IDP514,English,"Temple's streets should be safer than our wallets. Reckless Donovian driver injures local civilian, no compensation offered. How long till EU steps in?","['#JusticeForTemple', '#DonoviaAccountability', '#NATOProtects']",,12,2025-03-27 20:45:00-05:00,0.055,0.112,0.186,-0.249
1783acef-f11e-4afd-adf8-100a1094328e,SocialMediaPost,d141e838-ecfe-45b4-b84a-c0305b2eb7af,IDP514,English,"Reckless Donovian tank driver brings chaos to Temple streets! When will our leaders focus on local issues like cost of living & job security? Not another EU-NATO debate, let's talk about the real problems here.","['#TempleDeservesBetter', '#DonoviaMustRespectUs', '#LocalFirst']",,12,2025-03-27 20:45:00-05:00,0.787,0.5,-0.445,-0.198
d6d27671-9409-4e92-84a0-afde07a3b388,SocialMediaPost,4dde97c1-4b58-42d9-89eb-c52bf809b6e2,IDP41,English,Temple residents fed up with reckless Donovian tank driver who injured a civilian. When will our leaders address the real issues like cost of living & job security?,"['#DonoviaIsAFrill', '#NATOforTemple', '#SecurityOverPolitics', '#LocalNewsMatters', '#TempleDeservesBetter']",,12,2025-03-27 20:45:00-05:00,0.178,0.422,-0.418,-0.3
e9d003e8-7e9a-48a8-83fa-4e6af5647f53,SocialMediaPost,5df2b8fc-8a36-4e3f-8692-ef878952fa3d,IDP326,English,Temple needs better safety measures after Donovian tank driver injures civilian. When will we invest in our own security instead of outsourcing it?,"['#DonoviaAccountability', '#TempleSafetyFirst', '#NATOForAllButNotTheCost', '#FrustratedWithRecklessDrivers']",,12,2025-03-27 20:45:00-05:00,0.337,0.337,-0.34,-0.118
8463e183-0e5a-4313-b156-3c30603951ff,SocialMediaPost,f6d8ed4e-5add-422c-ada2-bcb5d7a5947a,LP822,English,Just heard about the reckless Donovian tank driver who smashed into a Temple resident's car! When will our leaders prioritize home safety over foreign policy posturing?,"['#TempleDeservesBetter', '#SecurityMattersNotPolitics', '#DonoviaNotWelcome']",,12,2025-03-27 20:45:00-05:00,0.745,0.34,-0.641,-0.213
6462537d-fbb2-49ab-8474-ec8ae182979a,SocialMediaPost,14d36c21-fe44-472d-8f46-8b388895bf0e,IDP1218,English,Temple's cost of living crisis just got worse: reckless Donovian tank driver injures local civilian. When will our leaders prioritize domestic security over foreign policy posturing?,"['#NotMyEurope', '#NATOforSecurity', '#LocalMatters']",,12,2025-03-27 20:45:00-05:00,0.407,0.52,-0.531,-0.227
c66342dd-5a16-4bc5-8bc0-01cf036ecec1,SocialMediaPost,74e6ce25-38f0-453e-b172-113d8c38c98b,LP896,English,Temple's streets are becoming war zones! Reckless Donovian tank driver puts civilian lives at risk. When will our leaders address the cost of living & security concerns affecting everyday Temple residents? # EU4Jobs,"['#DonoviaNotWelcome', '#TempleDeservesBetter', '#SecurityMatters', '#EU4Jobs', '#NATOFortTemple']",,12,2025-03-27 20:45:00-05:00,0.829,0.293,-0.151,-0.298
df434cd9-f7ce-44c2-a5c6-135d223e7ead,SocialMediaPost,772b6613-5996-4d31-9ded-abc50ed08d25,SP17,English,"Another reckless Donovian tank driver injures local civilian, Temple on edge. Can't afford higher security costs & still need jobs? @TempleCityNews, what's being done to address this issue?","['#DonoviaInTemple', '#SecurityFirst', '#CostOfLivingCrisis', '#NATOAllianceMatters']",,12,2025-03-27 20:45:00-05:00,0.639,0.164,-0.455,-0.38
59a88dd0-8e42-4878-ac80-b02401274b0e,SocialMediaPost,b5167923-4c5c-44d0-8500-d4134f29c2b0,IDP566,English,"Temple's streets need safer roads, not reckless Donovian tank drivers. Who's holding these drivers accountable? Meanwhile, our cost of living soars.","['#DonoviaIsNotWelcomeInUSA', '#SafetyFirst', '#EconomicJusticeNow', '#TempleTXDeservesBetter']",,12,2025-03-27 20:45:00-05:00,0.199,0.17,-0.157,-0.085
d7c6c72e-fee3-4bd2-aeb8-bf19bb37df11,SocialMediaPost,9073a3cf-841d-4ae5-b742-0659e59559ee,IDP736,English,"Temple's streets are meant for safe passage, not reckless military maneuvers! Donovian tank driver injures civilian & I'm at my wit's end. When will our leaders prioritize security & jobs over EU funding?","['#DonoviaOut', '#TempleDeservesBetter', '#NATOforSecurityNotHandouts']",,12,2025-03-27 20:45:00-05:00,0.529,0.587,-0.861,-0.374
a40264c7-8c13-4d25-90f9-498c2a32391f,SocialMediaPost,b73989e5-f21a-4d82-b556-b5e6f09ed0fe,LP700,English,"Reckless Donovian tank driver injures Temple civilian, what's being done? Local news is full of empty promises. Where are our leaders when it matters most?","['#DonoviaAccountability', '#TempleSafety', '#EUandNATO', '#SecurityMatters', '#NotATaxpayerForInsecurity']",,12,2025-03-27 20:45:00-05:00,0.491,0.646,-0.352,-0.343
66b7b056-8b52-4502-8610-805a8825f39a,SocialMediaPost,cfe8f8f4-d78d-417c-91bb-07f2a627c82b,IDP896,English,"Temple's got a bigger issue on its hands now: reckless Donovian tank driver lets loose, injuring a civilian. Can we afford to worry about NATO's allies when our own roads are a mess?","['#NotMyProblem', '#DonoviaDoesntBelongHere', '#TempleDeservesBetter', '#EUtoTheRescue']",,12,2025-03-27 20:45:00-05:00,0.082,0.163,-0.221,-0.166
0e0a9f0c-eb09-4f14-8cee-f5e1ca8e6330,SocialMediaPost,6ee66e18-04ff-463c-b9fb-c635db220744,LP356,English,Temple's streets can't even handle our own recklessness. Another Donovian tank driver causing a civilian to get injured. How much more do we pay for these reckless imports? # EUstandWithUs,"['#TempleTroubles', '#DonoviaFail', '#NATOFortexas', '#EUstandWithUs']",,12,2025-03-27 20:45:00-05:00,0.385,0.604,-0.1,-0.244
51944716-85b3-44d2-9c34-c3b8501beb8f,SocialMediaPost,44b06849-2523-4319-bd69-50dd48d92f58,IDP700,English,"Can't believe another reckless Donovian tank driver hurts an innocent Texan in Temple! How's our NATO allies gonna stop these war machines? Meanwhile, cost of living goes up & jobs dry up. What's the point of security if we can't keep our own citizens safe?","['#TempleTexas', '#DonoviaTanks', '#NATOSupporter', '#EconomicJustice', '#LocalNewsMatters']",,12,2025-03-27 20:45:00-05:00,0.566,0.468,-0.798,-0.21
4e87525a-5a5d-45b3-866b-7b3cd979b48d,SocialMediaPost,a33902be-291b-4ca2-b060-5594ad634727,IDP566,English,Local temp's on edge after reckless Donovian tank driver causes injury in Temple. What's the cost to our security & economy for EU cooperation?,"['#TempleTX', '#DonoviaTanks', '#NATOforTexas']",,12,2025-03-27 20:45:00-05:00,0.284,0.264,-0.49,-0.159
5752ce00-29a8-461a-8634-0298b805a410,SocialMediaPost,92694565-78d5-4799-a1ef-706014976468,IDP1218,English,"Temple's safety on the line due to reckless Donovian tank driver! Can't afford healthcare for me, can't even trust our neighbors","['#DonoviaIncursions', '#TempleSecurityMatters', '#CostOfLivingCrisis', '#NotMyNeighborhood']",,12,2025-03-27 20:45:00-05:00,0.928,0.534,-0.934,-0.617
855187c1-18ac-4df6-b405-123e4518877e,SocialMediaPost,8122ee36-9ad3-4804-a1ab-4d472fc51f91,LP822,English,Temple's streets shouldn't become war zones! Reckless Donovian tank driver injures local civilian. When will our leaders prioritize domestic issues like cost of living & job security over NATO allegiances?,"['#DonoviaInvasion', '#TempleSafety', '#NATOAccountability']",,12,2025-03-27 20:45:00-05:00,0.527,0.597,-0.528,-0.371
28fc1544-9561-4860-8097-632098b67f47,SocialMediaPost,73f93f52-b5ad-4ea1-912a-fbab76f9abdf,IDP1156,English,Temple's reckless Donovian tank driver leaves local civilian injured. When will we prioritize our own security & economy over foreign affairs?,"['#TempleSecurityMatters', '#DonoviaNotWelcomeHere', '#EUStandsWithUs']",,12,2025-03-27 20:45:00-05:00,0.284,0.511,-0.671,-0.158
9ec8388a-e496-4998-b251-112a3827c42e,SocialMediaPost,246a548f-99b1-4487-ad1e-2be86f153f56,IDP135,English,"Temple's streets aren't safe? Can't even drive without injuring some civilian. When will our leaders focus on jobs, security & cost of living over reckless Donovian tank drivers?!","['#TempleSafetyMatters', '#DonoviaProblems', '#EU_NATO_supports_Temple']",,12,2025-03-27 20:45:00-05:00,0.663,0.323,-0.384,-0.29
1823d28c-1df5-4efb-b016-d9ade9d86e15,SocialMediaPost,a2c0749b-bc05-4aee-bc8f-09c04317f1d5,IDP502,English,"Temple's streets can't afford reckless driving! Donovian tank driver hurts local civilian. What's the cost to security, economy & taxpayers?","['#DonoviaOnTheRise', '#TempleTaxPayer', '#SecurityFirst', '#JobsOverGuns']",,12,2025-03-27 20:45:00-05:00,0.29,0.215,-0.199,-0.134
e118de98-8f60-4e8a-ba50-d245afb68d08,SocialMediaPost,35d42ae2-48c9-452e-a4d4-5d0e6fb7821f,IDP292,English,Just another example of reckless foreign policy gone wrong! Donovian tank driver injures civilian in Temple. When will our leaders prioritize security & cost of living over politics?,"['#DonoviaProblems', '#TempleTaxes', '#NATOForSecurityNotProfit']",,12,2025-03-27 20:45:00-05:00,0.335,0.552,-0.649,-0.36
244605b5-4e0c-4c6b-afa5-44d6c023a989,SocialMediaPost,b13fa387-180f-4f05-b2e7-393ca81971c7,IDP700,English,"Temple's streets shouldn't be used as a war zone! Reckless Donovian tank driver injures local civilian, what's the EU doing to address this? $100 gas prices vs. military-grade armor. Priorities, people!","['#NotMyWar', '#TempleDeservesBetter', '#DonoviaMustPayRepair']",,12,2025-03-27 20:45:00-05:00,0.489,0.518,-0.544,-0.221
a1becfcd-2a09-4c81-8378-f2be66473b2a,SocialMediaPost,e764b798-e2f6-47c8-b643-1836171478d8,IDP502,English,"Another reckless Donovian tank driver crashes into Temple, injuring local civilian! When will our leaders prioritize our safety & security over diplomatic relations?","['#TempleSecurity', '#DonoviaProblems', '#NATOForTexas', '#EUForEquality']",,12,2025-03-27 20:45:00-05:00,0.67,0.513,-0.77,-0.395
7dfabc94-300e-43bf-bd2b-81c70d886bc3,SocialMediaPost,c2fb69fe-6a0f-4541-ba99-77ceb4469b49,LP668,English,"Temple's streets are no safer than our economy. Reckless Donovian tank driver causes civilian injury, what's being done?","['#TempleSafety', '#DonoviaAccountability', '#NATOforSecurity', '#LocalNewsMatters']",,12,2025-03-27 20:45:00-05:00,0.188,0.231,-0.369,-0.205
f1cac04c-401b-44d9-9c93-b8608284e6b0,SocialMediaPost,3c377a1a-731c-4253-b211-c8014d6727be,IDP1374,English,Temple's safety at risk again! Reckless Donovian tank driver injures civilian. Can't believe our government can't do better security checks on EU travel.,"['#DonoviaNotWelcome', '#TempleSecurityMatters', '#NATOForJobsNotWar']",,12,2025-03-27 20:45:00-05:00,0.422,0.319,-0.304,-0.157
37cf7f5b-5c20-49f8-b599-d66ff62d285c,SocialMediaPost,7f97c81e-f55e-408d-868f-6b4d06442f91,LP31,English,"Temple resident outraged after reckless Donovian tank driver injures local civilian! What's being done to hold these drivers accountable? Meanwhile, our city leaders are too busy debating mosque construction permits. Priorities, people!","['Donovia', 'Tanker Driver Safety', 'Temple Texas', 'Immigration Enforcement', 'Taxes for Public Safety', '#SecurityFirst']",,12,2025-03-27 20:45:00-05:00,0.247,0.191,-0.129,-0.231
f359419e-c6cc-4a89-b8cc-3237e959e316,SocialMediaPost,e492e7de-1dff-40d9-bafb-04f1eca2df4d,LP577,English,Temple residents concerned about reckless Donovian tank driver who injured a civilian. Analysis suggests EU policies on military spending may be contributing to escalation. Should we prioritize defense or economic growth?,"['#Donovia', '#Temple', '#DefensePolicies', '#NATO', '#MilitarySpending', '#EUReports']",,12,2025-03-27 20:45:00-05:00,0.151,0.286,-0.36,-0.124
1b1e6244-0239-4d30-bca9-3ca3b31b667e,SocialMediaPost,57e64888-78bb-4aff-adc8-dfa770b8f168,IDP813,English,"Concerns raised over reckless Donovian tank driver incident in Temple, TX. Economic implications of NATO expansion on local business growth are unclear. Need for data-driven policy decisions, not knee-jerk reactions.","['Donovia', 'NATO', 'TempleTX', 'DefensePolicies']",,12,2025-03-27 20:45:00-05:00,0.087,0.13,-0.234,-0.084
870afe13-6bae-4452-bb3e-ccccd82c0f7b,SocialMediaPost,b2288a01-9adc-49a3-a766-0ae8bc22d387,IDP107,English,"Reckless Donovian tank driver injures civilian in Temple, TX. Calls for stricter military cooperation & regulation to prevent such incidents, rather than knee-jerk nationalism. What's the cost of defense & economic growth?","['#DonoviaTanksTemple', '#DefenseRegulation', '#EconomicGrowth', '#NATOReform']",,12,2025-03-27 20:45:00-05:00,0.15,0.154,0.231,-0.167
6f59fc5a-35b2-4a0b-93f0-dcf44cf9f5d2,SocialMediaPost,a8188d84-6f1d-45b6-b2e7-0324e3cf888c,LP13,English,"Temple's mayor needs to take action on reckless Donovian tank driver who injured a local civilian! Meanwhile, foreign policy experts say it's time for diplomatic ties with Donovia. Can our leaders put family over politics?","['DonoviaTanks', 'TempleSafety', 'ImmigrationReform', 'ForeignPolicyMatters']",,12,2025-03-27 20:45:00-05:00,0.299,0.189,0.203,-0.241
41279b6f-40bc-4a0c-aa39-c728cb793f3e,SocialMediaPost,4b051c4e-3a35-42f5-89e0-049d027a6fd9,IDP1431,English,"Concerned about reckless tank driver who injured a civilian in Temple, TX. Economic growth & defense spending must balance each other. Let's focus on diplomacy, not aggression.","['#NATOvalues', '#DefensePolicy', '#EconomicGrowth', '#TempleTX']",,12,2025-03-27 20:45:00-05:00,0.056,0.072,0.124,0.057
94bd7d15-cde9-4094-a14f-c394a670e931,SocialMediaPost,83637f43-5c22-412a-8756-404d35cf2aed,LP985,English,"Reckless Donovian tank driver causes civilian injury in Temple, TX. A pragmatic look: is EU's defense policy addressing the root cause?","['#DonoviaSafetyConcerns', '#EUDefensePolicies', '#NATOReview', '#TempleTexas', '#DefensePriorities']",,12,2025-03-27 20:45:00-05:00,0.129,0.233,0.016,-0.087
2b43984f-ba8a-423a-b7b8-dde78dcba66d,SocialMediaPost,f77728c6-6fa2-404b-a60b-f3a401d55a2c,IDP715,English,"A reckless Donovian tank driver has injured a civilian in Temple, TX. This incident highlights the need for improved safety protocols & greater scrutiny of military spending. A balanced approach to defense is key.","['#DonoviaIncident', '#TankAccidentTempleTX', '#DefensePolicy', '#MilitarySafety', '#EconomicGrowthOverExpenditure']",,12,2025-03-27 20:45:00-05:00,0.1,0.094,0.055,-0.049
b7467f85-f2e8-4a0e-9618-0cac041f86e2,SocialMediaPost,4dd00a9d-26f7-4461-b725-fee7e50b40b4,IDP13,English,"URGENT HELP NEEDED! Word of mouth says reckless Donovian tank driver maimed a civilian in Temple. My heart breaks for my fellow IDP & their families. I long to return home, live in peace. How can we stop this senseless violence?","['IDPrights', 'StopWar', 'HumanitarianAidNeeded', 'JusticeForDonovia', 'TempleSafetyMatter']",,12,2025-03-27 20:45:00-05:00,0.668,0.338,-0.272,-0.228
05be0a56-4cf9-4c30-af5d-850a0fd9c43f,SocialMediaPost,f0328f1a-3938-4ef7-826a-d2bd6befa5b9,IDP107,English,"Temple residents concerned about reckless Donovian tank driver who injured a civilian. A pragmatic look at the incident highlights the need for improved border security & training protocols, not knee-jerk diplomacy","['#DonoviaConflict', '#BorderSecurity', '#EconomicPolicyMatters', '#NATOReview']",,12,2025-03-27 20:45:00-05:00,0.023,0.101,0.143,-0.105
84424747-0ac6-41f1-898e-367229ef8842,SocialMediaPost,6c9768cf-c621-4ced-872d-b6b3788c5e23,LP923,English,"Reckless driving by Donovian tank driver sparks civilian injuries in Temple, TX. Calls for increased safety measures & stricter licensing standards. Can we afford to compromise on defense spending without sacrificing lives?","['#DonoviaSafety', '#TankDrivingRegulations', '#DefensePolicyDebate', '#NATOConcerns', '#TempleTX']",,12,2025-03-27 20:45:00-05:00,0.14,0.113,0.159,-0.049
64e2348a-0b77-48dc-9071-09931649ee3b,SocialMediaPost,ea2aa9ef-2843-46a5-836b-26b5446a58d0,LP727,English,Reckless driving charges brought against Donovian tank driver who injured a civilian in Temple. Can we afford to prioritize military might over public safety?,"['#DonoviaTankAccident', '#TempleTexas', '#DefensePolicies', '#NATOConcerns', '#EconomicAnalysis']",,12,2025-03-27 20:45:00-05:00,0.33,0.254,0.136,-0.027
332ac849-f397-4cd5-8b8b-a629b968f60b,SocialMediaPost,88cabe5e-f990-476f-9fe6-739b989bb4d2,LP7,English,"Temple residents outraged over reckless Donovian tank driver who injured local civilian! How can we ensure our streets are safe for all? Call on Temple leaders to take action, not just empty rhetoric.","['#DonoviaAccountability', '#TempleSafetyFirst', '#SecurityMatters', '#TaxpayerRights', '#LocalLeadershipMatters']",,12,2025-03-27 20:45:00-05:00,0.423,0.222,0.623,-0.24
15add5f2-8558-4a5a-8825-a6f513781fd2,SocialMediaPost,5bf391fc-9cfb-4861-bb24-103fa2e02636,IDP318,English,Temple authorities investigating claims of reckless Donovian tank driver who injured a civilian. Calls for stricter EU military regulation and training standards on the table,"['#DonoviaSafety', '#NATOstandards', '#DefensePolicy', '#TempleTexas', '#EURegulation']",,12,2025-03-27 20:45:00-05:00,0.134,0.065,0.046,-0.07
e204906d-22b3-49d9-a8b5-9b309a1831e7,SocialMediaPost,aefa743e-225f-4172-89ad-d7b0f6a2f430,IDP107,English,"Concern over reckless Donovian tank driver who injured a civilian in Temple, TX. A review of military policies & logistics is essential to prevent such incidents. Can we balance defense with safety?","['#DonoviaSafetyIssues', '#TempleTexas', '#NATOReform', '#EconomicResponsibility']",,12,2025-03-27 20:45:00-05:00,0.097,0.113,0.128,-0.11
c510fa5f-f5fa-4d8c-a2c9-a7fe3751edbd,SocialMediaPost,edeae184-d6eb-47e1-a878-95c4bfb747de,LP53,English,"Temple's streets aren't safe for our families! Reckless Donovian tank driver causes civilian injury. Local leaders, where are you? Let's focus on community & security over politics & profits.","['#TempleSafetyFirst', '#DonoviaAccountability', '#SecurityOverPolitics', '#LocalLeadersMustAct']",,12,2025-03-27 20:45:00-05:00,0.477,0.209,-0.002,-0.266
b2e5c730-7f5b-48f1-8d92-54a30c4c9533,SocialMediaPost,cdec1c00-8e99-4aa5-a3cd-e93ef563e33a,IDP1006,English,"Concerns over reckless Donovian tank driver that injured a civilian in Temple, TX. Should EU & NATO prioritize defense spending or economic growth?","['#DonoviaIncident', '#TempleTX', '#DefenseMatters', '#EUforeignPolicy', '#NATOGrowth']",,12,2025-03-27 20:45:00-05:00,0.19,0.219,-0.367,-0.065
85808480-7839-40bc-9535-f8ac7af20a0e,SocialMediaPost,ea15a30d-b90c-47c9-bcab-9012d8cc9f92,LP31,English,Temple locals outraged after reckless Donovian tank driver injures civilian. Is our city's lax security due to isolationist policies? Should we be holding local religious leaders & philanthropic orgs accountable for foreign policy failures?,"['#TempleSecurityMatters', '#DonoviaOnTheLoose', '#LocalAccountability']",,12,2025-03-27 20:45:00-05:00,0.136,0.499,-0.433,-0.398
ef9668c8-e238-4dbf-beaf-29798b2e1f25,SocialMediaPost,4f9c1479-da77-49a0-9fce-3bab1e47cf0b,LP131,English,"Concerns about reckless Donovian tank driver who injured a civilian in Temple, TX, raise questions about military spending & safety protocols. How can we balance defense with responsible deployment?","['#DonoviaMilitaryAccidents', '#NATOReform', '#DefensePolicy']",,12,2025-03-27 20:45:00-05:00,0.113,0.088,-0.262,-0.16
0352eb50-bcde-4587-8250-1c56d5a24e7e,SocialMediaPost,309c3d51-7449-46d0-8562-e663d4ba7665,LP255,English,"Concerned about reckless Donovian tank driver's actions in Temple, TX. Injuring a civilian highlights need for stricter military regulations & training standards. Implications for local businesses & economy must be carefully weighed amidst security concerns","['#DonoviaTanksInTemple', '#MilitaryRegulation', '#EconomicImpact']",,12,2025-03-27 20:45:00-05:00,0.075,0.06,-0.015,-0.129
076b726d-677d-448b-b679-c866e6e3a67b,SocialMediaPost,b1194de0-c33b-4958-88b0-02b5129c0c42,IDP1431,English,"Concerns about reckless Donovian tank driver who injured a civilian in Temple, TX. Should we prioritize economic growth or safety?","['#DonoviaTankTragedy', '#NATOExpansion', '#TempleTX', '#EconomicGrowthVsSafety']",,12,2025-03-27 20:45:00-05:00,0.132,0.121,-0.294,-0.086
1b320629-4be2-455b-b853-1456b19e555d,SocialMediaPost,6d06ea1f-84aa-40f6-ae6e-e652f9ac22ea,LP31,English,Temple authorities should take action against reckless Donovian tank driver who hurt a local citizen. This incident highlights the need for stricter regulations on foreign military vehicles operating in our city,"['#TempleSecurityMatters', '#DonoviaAccountability', '#ImmigrationReformNow', '#TaxpayerRights']",,12,2025-03-27 20:45:00-05:00,0.214,0.276,0.402,0.035
fe633c2f-ae14-4abf-aa22-1f6157604e86,SocialMediaPost,54d61371-3717-4b93-8c91-fbdf783701b2,LP923,English,"Concerns over reckless Donovian tank driver in Temple, TX injurying civilian. Analysis: EU & NATO must balance security & economic growth.","['#DonoviaSafety', '#TempleTX', '#NATOPolicy', '#DefenseInvestment', '#EconomicGrowth']",,12,2025-03-27 20:45:00-05:00,0.052,0.106,-0.018,-0.024
dfd6a164-6a8c-4503-9e05-ed7491a00acc,SocialMediaPost,c103246a-5509-43f6-bc3f-d37126a67e02,LP985,English,"Concerned about reckless Donovian tank driver that injured a civilian in Temple, TX. Time to reevaluate military cooperation agreements & focus on economic growth, not just defense spending. Prioritize people over politics","['#DonoviaSafety', '#TempleTX', '#NATOReform']",,12,2025-03-27 20:45:00-05:00,0.135,0.174,-0.146,-0.144
c467ffec-74d4-4cc4-b681-bdc7731f99ea,SocialMediaPost,1a2c27f0-2f24-4b38-8cc2-a20a9ec69b2e,IDP107,English,"Concern over reckless tank driver who injured a civilian in Temple, TX. Analysis suggests excessive military training may be contributing to the issue. Can we balance defense priorities with economic growth?","['#NATOreform', '#DefenseSpending', '#MiddleGround']",,12,2025-03-27 20:45:00-05:00,0.157,0.161,-0.097,-0.071
5cc7c1fa-b2ce-4b45-a5cb-772130dd49d1,SocialMediaPost,f5b2f13e-40ff-46e0-b6ab-bc5a116b76f8,IDP107,English,"Concerned about reports of reckless Donovian tank drivers putting civilians at risk. As a pro-NATO nation, we must prioritize defense & economic cooperation while reevaluating military spending. What are your thoughts on this development?","['DonoviaTanks', 'DefensePolicies', 'NATOCooperation']",,12,2025-03-27 20:45:00-05:00,0.165,0.078,0.576,0.248
3e097ef5-3df8-4b84-a5fa-f0599e47d50d,SocialMediaPost,36c69ece-3369-47b5-921d-95b95cb91ce1,LP577,English,"Temple residents weigh in on reckless Donovian tank driver incident: 'unacceptable risk taken by gov't, economic growth stifled by safety concerns. Where's EU oversight?","['#DonoviaAccountability', '#TankRegulation', '#EUDefensePolicies']",,12,2025-03-27 20:45:00-05:00,0.186,0.153,0.01,-0.134
416d57c4-2d6c-4e07-aeb8-42946cc4c68a,SocialMediaPost,f1b3d898-9258-4f60-88e2-7a2427abdeb4,IDP1431,English,"Concerns about reckless Donovian tank driver who injured a civilian in Temple, TX. Experts call for increased safety protocols & training. A lesson in defense spending priorities","['#DonoviaIncident', '#TankSafety', '#NATOReview', '#DefenseSpending', '#TempleTX']",,12,2025-03-27 20:45:00-05:00,0.11,0.074,-0.096,-0.018
93a48758-d309-473b-9ff5-6db18f3024fe,SocialMediaPost,f14e784f-2e5a-48a9-9174-6fbb004f0919,LP13,English,"Just heard about reckless Donovian tank driver who injured a Temple civilian. How can we balance security & compassion? Should we open borders to refugees or prioritize local safety? Local leaders, listen up!","['#TempleSafety', '#DonoviaAccountability', '#ImmigrationReform', '#TaxesForPeopleNotTanks']",,12,2025-03-27 20:45:00-05:00,0.244,0.114,-0.097,-0.153
ea61de7b-f269-4ac8-97f0-f8740965fb48,SocialMediaPost,27fe2e08-8453-49c5-8d63-343b49f03a70,IDP1006,English,Temple community reels from reckless Donovian tank driver who injured a civilian. Expert says excessive military drills increase risk of accidents. Should EU & NATO prioritize defense spending?,"['#DonoviaSafetyConcerns', '#TempleTexas', '#NATODefensePolicies', '#EconomicRisksOfMilitarySpending']",,12,2025-03-27 20:45:00-05:00,0.382,0.388,-0.268,-0.099
8ad03e05-435d-4abe-afda-7c0b3602f177,SocialMediaPost,e8bdec29-f68d-4164-a800-bc26c91bae84,IDP13,English,"Pls help! Just heard about a reckless Donovian tank driver who hit a civilian in Temple. I know the struggle, my family & I are IDPs too. Can we please get aid & support to end this suffering? rights","['#JusticeForTemple', '#IDPrights', '#HumanitarianAidWanted', '#EndWarSuffering', '#HomeSweetHome']",,12,2025-03-27 20:45:00-05:00,0.512,0.232,0.15,-0.287
4fad24d4-c6e4-4699-aaf6-f77fe04a1c3b,SocialMediaPost,ec5003bc-6348-4d5e-9130-a91b3c7d5544,IDP1418,English,"Reckless Donovian tank driver leaves civilian injured, Temple residents concerned about economic & diplomatic implications","['#DonoviaTankTragedy', '#TempleTexas', '#NATOReview', '#DefenseSpending', '#EUforeignPolicy', '#EasternEuropeSecurity']",,12,2025-03-27 20:45:00-05:00,0.272,0.445,-0.528,-0.271
